business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,price
4_cSAuLJ2Z04h8CGG-qwaA,Santa Barbara Yellow Cab,55 S Kellogg Ave,Goleta,CA,93117,34.4390709,-119.8207152,1.5,14,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}","Transportation, Taxis, Automotive, Hotels & Travel, Arts & Entertainment, Food, Wineries","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",
5tkZfqkwx6axbN9P5UlC8w,Taco Bell,1045 Casitas Pass Road,Carpinteria,CA,93013,34.39660655,-119.51342,2.5,32,1,"{'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'BusinessParking': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Tex-Mex, Fast Food, Mexican, Tacos","{'Monday': '9:30-22:0', 'Tuesday': '9:30-22:0', 'Wednesday': '9:30-22:0', 'Thursday': '9:30-22:0', 'Friday': '9:30-23:0', 'Saturday': '9:30-23:0', 'Sunday': '9:30-22:0'}",1.0
XI6CauzyZbKceQSUqnrB5A,Paradise Springs Winery,210 State St,Santa Barbara,CA,93101,34.4146045,-119.6915289,4.5,67,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'None', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': True, u'validated': None}"", 'DogsAllowed': 'True'}","Food, Wine Tasting Room, Wineries, Arts & Entertainment","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",2.0
J2gkKCIOhmMTDIt0CKkXAg,Turnpike Shell & The Point Market,175 N Turnpike Rd,Santa Barbara,CA,93111,34.4434425,-119.7897616,3.0,42,1,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'""}","Car Wash, Beer, Wine & Spirits, Auto Parts & Supplies, Gas Stations, Food, Automotive","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1.0
EILVLAwEPdGAV_ZC0edtgA,Little Caesars,109 S Fairview Ave,Goleta,CA,93117,34.4376024,-119.8309367,2.5,28,1,"{'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'OutdoorSeating': 'None', 'RestaurantsTakeOut': 'True'}","Restaurants, Pizza",,1.0
wJiaLWAxfqDeFsmE2cI8tg,Lazy Acres Market - Santa Barbara,302 Meigs Rd,Santa Barbara,CA,93109,34.400241,-119.7216702,3.5,244,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'Corkage': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'ByAppointmentOnly': 'False', 'HasTV': 'False', 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BYOBCorkage': ""'yes_free'"", 'WiFi': ""u'no'""}","Health Markets, Food, Juice Bars & Smoothies, Specialty Food, Grocery, Restaurants, Delis, Meat Shops","{'Monday': '0:0-0:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '6:0-22:0'}",3.0
DBtNuEt5U_dXoalpU8rbcQ,Outpost,5650 Calle Real,Goleta,CA,93117,34.441628,-119.821002,4.0,198,1,"{'GoodForKids': 'True', 'Music': '{}', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'CoatCheck': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'Caters': 'False', 'GoodForDancing': 'False', 'OutdoorSeating': 'True', 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'Alcohol': ""'full_bar'"", 'RestaurantsTakeOut': 'False', 'Ambience': ""{u'divey': False, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': False}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}""}","Restaurants, American (New), Bars, Nightlife, Seafood, Breakfast & Brunch, American (Traditional), Desserts, Food","{'Monday': '7:0-10:30', 'Tuesday': '7:0-10:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}",2.0
O8rIa0Wvapju2iC9T1Hp8Q,The Good Plow,5205 Carpinteria Ave,Carpinteria,CA,93013,34.39708914,-119.5164064,4.5,20,1,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True'}","Salad, American (New), Restaurants, Tacos, Mexican","{'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-20:0'}",
RqmKdsCh53VCr50QHybrAQ,Mesa Liquors,1818 Cliff Dr,Santa Barbara,CA,93109,34.4016567,-119.7211799,1.5,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Food, Beer, Wine & Spirits",,2.0
LQo1BT1j1noU4k4ITZhZfg,Trader Joe's,5767 Calle Real,Goleta,CA,93117,34.4406928,-119.825238,4.5,83,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'ByAppointmentOnly': 'False', 'Alcohol': ""'none'"", 'Caters': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'False'}","Beer, Wine & Spirits, Health Markets, Specialty Food, Flowers & Gifts, Florists, Shopping, Grocery, Food","{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-21:0', 'Saturday': '9:0-19:0', 'Sunday': '8:0-17:0'}",2.0
SsHMgOW3TT48Z7jeV5beqQ,Kimchi Korean BBQ,3132 State St,Santa Barbara,CA,93105,34.4405926,-119.7324099,4.0,312,1,"{'NoiseLevel': ""u'loud'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsTableService': 'True', 'Alcohol': ""'beer_and_wine'"", 'OutdoorSeating': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'None', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'DogsAllowed': 'False'}","Korean, Barbeque, Restaurants","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30', 'Sunday': '17:0-21:30'}",2.0
NfHhm-3-zyeBBBwX0rNonQ,The Berry Man,205 W Montecito St,Santa Barbara,CA,93101,34.4121276,-119.6954078,4.5,6,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Food, Fruits & Veggies, Specialty Food, Grocery",,
2MWEEuY3dtD2DNP99sNe_A,Elubia's Kitchen,"325 Rutherford St, Ste D",Goleta,CA,93117,34.4347064,-119.8257806,4.5,77,1,"{'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'Corkage': 'False', 'Caters': 'True', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'BYOB': 'False', 'DogsAllowed': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False'}","Mexican, Gluten-Free, Latin American, Restaurants, Salvadoran, Caterers, Event Planning & Services","{'Wednesday': '18:0-21:0', 'Thursday': '18:0-21:0', 'Friday': '18:0-21:0', 'Saturday': '17:0-21:0'}",
B3itz3WAJAAzZCFx48NYTw,Sprouts Farmers Market,"175 N Fairview Ave, Ste 110",Goleta,CA,93117,34.442299,-119.832214,3.5,99,1,"{'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'True'}","Health Markets, Grocery, Food, Specialty Food, Farmers Market, Organic Stores","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",2.0
a9K3jxNUUe6jr1uh8FsakQ,The Patio Cafe Santa Barbara,3007 De La Vina St,Santa Barbara,CA,93105,34.4386928,-119.7285101,3.0,65,1,"{'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True'}","Cafes, Restaurants, Breakfast & Brunch","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-13:0'}",2.0
iBBV8vesQ8fo2IQA7an1JA,Jane,1311 State St,Santa Barbara,CA,93101,34.4243524,-119.7064283,4.0,733,1,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'GoodForDancing': 'False', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': None}"", 'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'False', 'WheelchairAccessible': 'True'}","Restaurants, Food, American (New), Wine Bars, Nightlife, Venues & Event Spaces, Bars, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:30', 'Saturday': '17:0-21:30'}",2.0
7kc2qp0PINf5qW8soYREYw,The Point Market at Coast Village Chevron,1085 Coast Village Rd,Santa Barbara,CA,93108,34.4210992,-119.6481732,3.5,33,1,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Car Wash, Automotive, Food, Beer, Wine & Spirits, Gas Stations, Local Services, Propane, Convenience Stores","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",
M_0k-h3euD5T1Pv6vQwEMQ,Sunset Grille,4558 Carpinteria Ave,Carpinteria,CA,93013,34.40263854,-119.5255477,3.0,17,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True'}","Sandwiches, Breakfast & Brunch, Restaurants, American (Traditional)","{'Monday': '17:30-21:30', 'Tuesday': '17:30-21:30', 'Wednesday': '17:30-21:30', 'Thursday': '17:30-21:30', 'Friday': '17:30-22:0', 'Saturday': '17:30-22:0', 'Sunday': '17:30-21:30'}",2.0
PBtNupbFFNj3iV1E1kr5bg,Smart & Final Extra!,3943 State St,Santa Barbara,CA,93105,34.4395323,-119.7515165,2.5,24,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True'}","Department Stores, Shopping, Fashion, Food, Grocery, Wholesale Stores","{'Monday': '0:0-0:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-15:0'}",1.0
6wPNzf-HzS-TDt6CjI_LSg,Silver Wines,31 El Paseo,Santa Barbara,CA,93103,34.420488,-119.699649,4.5,22,1,"{'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'""}","Wine Tasting Room, Wineries, Arts & Entertainment, Beer, Wine & Spirits, Food","{'Monday': '12:0-16:0', 'Wednesday': '15:30-18:30', 'Thursday': '15:30-18:30', 'Friday': '15:30-18:30', 'Saturday': '13:0-18:0', 'Sunday': '13:0-17:0'}",2.0
1l4-uhraQzNiRjppKyMUUQ,Jeannine's American Bakery Restaurant,"7060 Hollister Ave, Ste 105",Goleta,CA,93117,34.431189,-119.8740625,4.5,117,1,"{'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Bakeries, Restaurants, Food, American (Traditional), Breakfast & Brunch, Coffee & Tea","{'Monday': '0:0-0:0', 'Wednesday': '7:30-13:30', 'Thursday': '7:30-13:30', 'Friday': '7:30-13:30', 'Saturday': '7:30-14:0', 'Sunday': '7:30-14:0'}",2.0
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,"119 Harbor Way, Ste B",Santa Barbara,CA,93109,34.4039742,-119.6933033,3.5,178,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'DogsAllowed': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTableService': 'False', 'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'None', 'RestaurantsGoodForGroups': 'False'}","Sushi Bars, Japanese, Restaurants","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",2.0
ol6ATB97MdIuhm6yAGOeMQ,Lucky Llama Coffee,5100 Carpinteria Ave,Carpinteria,CA,93013,34.3980825,-119.5168743,4.5,486,1,"{'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'DogsAllowed': 'True', 'DriveThru': 'False', 'Caters': 'False'}","Food, Acai Bowls, Bakeries, Coffee Roasteries, Desserts, Coffee & Tea","{'Monday': '7:0-14:30', 'Tuesday': '7:0-14:30', 'Wednesday': '7:0-14:30', 'Thursday': '7:0-14:30', 'Friday': '7:0-14:30', 'Saturday': '7:0-14:30', 'Sunday': '7:0-14:30'}",1.0
L6nIOUwcTGgQKExGHmvTzQ,Noodle City,5869 Hollister Ave,Goleta,CA,93117,34.435791,-119.828303,3.5,480,1,"{'BikeParking': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'WiFi': ""u'no'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'False', 'Alcohol': ""'none'"", 'DogsAllowed': 'False', 'OutdoorSeating': 'None', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'None', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}""}","Food, Vietnamese, Restaurants, Noodles","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0'}",1.0
ukqJEIi-tuKcvO-u3plqlg,Mountain Spring Water of Santa Barbara,745 S Kellogg Ave,Santa Barbara,CA,93117,34.4293411,-119.8242206,2.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Food, Water Delivery, Local Services, Health Markets, Specialty Food","{'Monday': '9:0-16:0', 'Tuesday': '9:0-16:0', 'Wednesday': '9:0-16:0', 'Thursday': '9:0-16:0', 'Friday': '9:0-16:0'}",
T97hE3STgTgpwda75h6p1w,Wine Canyon Tours,417 Calle Palo Colorado,Santa Barbara,CA,93101,34.445431,-119.731107,5.0,152,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False'}","Travel Services, Hotels & Travel, Wineries, Tours, Arts & Entertainment, Food, Event Planning & Services, Wine Tours","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-17:0'}",2.0
XbKXYLjC50m1_OFESDYLWA,Santa Barbara Wine Shuttle,500 Anacapa St,Santa Barbara,CA,93101,34.418164,-119.694435,5.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Limos, Food, Wine Tours, Hotels & Travel, Tours, Arts & Entertainment, Beer, Wine & Spirits, Transportation, Party Bus Rentals, Event Planning & Services, Wineries, Taxis","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",
fKrmWy4GFsrgdOYhN9pyZA,Trattoria Vittoria,30 E Victoria St,Santa Barbara,CA,93101,34.4248824,-119.7047448,4.0,334,1,"{'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'full_bar'"", 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'None', 'HappyHour': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'None', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': None}"", 'BusinessParking': ""{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': None}"", 'RestaurantsTakeOut': 'True'}","Italian, Restaurants","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",2.0
